Acc_X0;Acc_Y0;Acc_Z0;Gy_X0;Gy_Y0;De_Y0;De_Y0K;Gyro_Z0;De_Z0;De_Z0K;Yaw;Yaw_k;Pitch;Pitch_K;Acc_X1;Acc_Y1;Acc_Z1;Gy_X1;Gy_Y1;De_Y1;De_Y1K;Gyro_Z1;De_Z1;De_Z1K;Yaw1;Yaw1_k;Pitch1;Pitch1_K
-9.05;0.09;0.55;470;149;86.46;86.08;-729;3.50;3.52;-0.83;-0.94;0.15;0.17;-9.86;-1.36;-0.24;226;43;82.02;81.88;-144;-1.40;-1.38;-0.50;0.01;-0.34;-0.03;
-9.10;0.20;0.57;367;222;86.20;86.08;-706;3.57;3.52;-0.48;-0.62;1.27;0.94;-9.85;-1.35;-0.22;313;60;82.12;81.88;-134;-1.27;-1.38;-0.35;0.01;-0.08;-0.03;
-9.14;0.20;0.44;370;129;86.99;86.09;-729;2.73;3.51;-0.83;-0.77;-0.15;0.18;-9.87;-1.30;-0.22;183;55;82.41;81.88;-174;-1.27;-1.38;-0.96;0.01;-0.16;-0.03;
-9.17;0.16;0.58;262;140;86.25;86.09;-690;3.61;3.51;-0.23;-0.40;0.02;0.07;-9.87;-1.39;-0.22;190;58;81.90;81.88;-192;-1.28;-1.38;-1.23;0.01;-0.11;-0.03;
-9.15;0.15;0.52;409;150;86.62;86.09;-748;3.25;3.51;-1.12;-0.90;0.17;0.14;-9.90;-1.36;-0.27;218;59;82.04;81.88;-117;-1.57;-1.38;-0.09;0.01;-0.10;-0.03;
-9.11;0.06;0.59;682;116;86.24;86.09;-707;3.74;3.51;-0.49;-0.62;-0.35;-0.20;-9.92;-1.38;-0.29;441;64;81.88;81.88;-99;-1.68;-1.38;0.19;0.01;-0.02;-0.03;
-9.14;0.08;0.51;464;137;86.75;86.09;-728;3.21;3.50;-0.81;-0.75;-0.03;-0.08;-9.84;-1.34;-0.21;248;68;82.13;81.88;-91;-1.23;-1.38;0.31;0.01;0.04;-0.03;
-9.20;0.10;0.53;184;128;86.63;86.09;-607;3.31;3.50;1.03;0.49;-0.17;-0.14;-9.83;-1.42;-0.24;129;41;81.68;81.88;-135;-1.39;-1.38;-0.36;0.01;-0.37;-0.03;
-9.14;0.07;0.53;597;125;86.64;86.09;-746;3.33;3.50;-1.09;-0.61;-0.21;-0.19;-9.92;-1.42;-0.21;286;63;81.75;81.88;-14;-1.21;-1.38;1.49;0.01;-0.04;-0.03;
-9.14;0.25;0.68;558;83;85.48;86.09;-584;4.23;3.50;1.38;0.78;-0.85;-0.65;-9.84;-1.37;-0.16;328;55;82.05;81.88;-267;-0.91;-1.38;-2.38;0.01;-0.16;-0.03;
-9.17;0.07;0.55;587;194;86.53;86.09;-704;3.44;3.50;-0.45;-0.08;0.84;0.39;-9.87;-1.45;-0.18;257;71;81.57;81.87;-163;-1.06;-1.38;-0.79;0.01;0.08;-0.03;
-9.21;0.01;0.49;299;151;86.98;86.09;-728;3.02;3.50;-0.81;-0.59;0.19;0.25;-9.89;-1.54;-0.18;146;53;81.09;81.87;-102;-1.05;-1.38;0.14;0.01;-0.19;-0.03;
-9.19;0.10;0.55;447;106;86.51;86.09;-668;3.43;3.50;0.10;-0.11;-0.50;-0.27;-9.87;-1.38;-0.21;244;67;81.97;81.87;-141;-1.22;-1.38;-0.45;0.01;0.02;-0.03;
-9.20;0.12;0.54;107;125;86.57;86.09;-601;3.34;3.50;1.12;0.75;-0.21;-0.23;-9.86;-1.43;-0.22;167;52;81.65;81.87;-176;-1.29;-1.38;-0.99;0.01;-0.21;-0.03;
-9.20;0.03;0.58;722;161;86.36;86.09;-633;3.64;3.50;0.64;0.67;0.34;0.17;-9.82;-1.43;-0.16;411;63;81.70;81.87;-73;-0.90;-1.38;0.59;0.01;-0.04;-0.03;
-9.22;0.12;0.49;470;152;86.85;86.10;-611;3.07;3.51;0.97;0.88;0.20;0.19;-9.84;-1.25;-0.20;183;118;82.65;81.87;-22;-1.13;-1.38;1.36;0.01;0.80;-0.03;
-9.21;0.04;0.38;425;49;87.63;86.10;-564;2.36;3.51;1.69;1.44;-1.37;-0.90;-9.83;-1.24;-0.14;228;145;82.75;81.88;3;-0.81;-1.38;1.75;0.01;1.21;-0.03;
-9.17;0.28;0.43;247;95;86.81;86.10;-577;2.66;3.51;1.49;1.48;-0.67;-0.74;-9.90;-1.32;-0.26;279;124;82.27;81.88;-13;-1.49;-1.38;1.50;0.01;0.89;-0.03;
-9.20;0.13;0.44;416;40;87.16;86.10;-524;2.72;3.52;2.30;2.05;-1.51;-1.28;-9.90;-1.43;-0.27;189;42;81.67;81.88;-75;-1.55;-1.38;0.55;0.01;-0.36;-0.03;
-9.19;0.18;0.53;620;-1;86.51;86.09;-597;3.31;3.52;1.19;1.45;-2.14;-1.87;-9.97;-1.42;-0.30;288;0;81.70;81.87;-50;-1.73;-1.38;0.94;0.01;-1.00;-0.03;
-9.11;0.17;0.62;579;-49;85.99;86.08;-586;3.87;3.53;1.35;1.38;-2.87;-2.57;-9.83;-1.52;-0.22;351;25;81.11;81.87;-79;-1.29;-1.38;0.49;0.01;-0.62;-0.03;
-9.14;0.24;0.61;581;37;85.92;86.07;-622;3.80;3.54;0.80;0.98;-1.56;-1.86;-9.87;-1.31;-0.17;352;92;82.34;81.87;-6;-1.00;-1.37;1.61;0.01;0.40;-0.03;
-9.13;0.16;0.48;552;131;86.84;86.07;-680;3.01;3.54;-0.08;0.24;-0.12;-0.65;-9.89;-1.23;-0.23;320;77;82.80;81.87;4;-1.32;-1.37;1.76;0.01;0.18;-0.03;
-9.08;0.16;0.54;554;128;86.44;86.07;-688;3.41;3.54;-0.20;-0.07;-0.17;-0.31;-9.85;-1.25;-0.16;291;58;82.70;81.88;2;-0.89;-1.37;1.73;0.01;-0.11;-0.03;
-9.21;0.16;0.66;355;200;85.78;86.07;-700;4.11;3.54;-0.39;-0.29;0.93;0.56;-9.95;-1.18;-0.24;293;77;83.09;81.88;-60;-1.39;-1.37;0.78;0.01;0.18;-0.03;
-9.20;0.25;0.58;434;159;86.09;86.07;-673;3.58;3.54;0.03;-0.07;0.31;0.38;-9.87;-1.30;-0.22;336;79;82.42;81.88;-169;-1.25;-1.37;-0.88;0.01;0.21;-0.03;
-9.17;0.22;0.58;405;188;86.15;86.07;-644;3.61;3.54;0.47;0.30;0.75;0.64;-9.85;-1.39;-0.32;365;106;81.77;81.88;-201;-1.82;-1.37;-1.37;0.01;0.62;-0.03;
-9.15;0.25;0.62;365;154;85.81;86.07;-696;3.88;3.54;-0.33;-0.13;0.23;0.35;-9.85;-1.33;-0.35;40;76;82.05;81.88;-164;-2.00;-1.37;-0.80;0.01;0.16;-0.03;
-9.10;0.15;0.58;571;203;86.23;86.07;-760;3.65;3.54;-1.30;-0.95;0.98;0.79;-9.85;-1.48;-0.31;253;6;81.28;81.88;-148;-1.76;-1.37;-0.56;0.01;-0.91;-0.03;
-9.11;0.14;0.52;658;111;86.64;86.08;-727;3.24;3.53;-0.80;-0.84;-0.43;-0.06;-9.85;-1.56;-0.30;228;71;80.83;81.88;-150;-1.72;-1.38;-0.59;0.01;0.08;-0.03;
-9.11;0.21;0.46;568;127;86.81;86.08;-690;2.91;3.53;-0.23;-0.42;-0.18;-0.14;-9.88;-1.45;-0.25;286;0;81.53;81.87;-140;-1.44;-1.38;-0.44;0.01;-1.00;-0.03;
-9.12;0.17;0.61;425;86;86.02;86.08;-747;3.83;3.53;-1.10;-0.90;-0.81;-0.61;-9.86;-1.40;-0.18;226;8;81.86;81.87;-153;-1.02;-1.38;-0.64;0.01;-0.88;-0.03;
-9.10;0.20;0.42;485;67;87.10;86.08;-742;2.63;3.52;-1.03;-0.99;-1.10;-0.95;-9.87;-1.37;-0.22;284;30;82.00;81.87;-114;-1.25;-1.38;-0.04;0.01;-0.54;-0.03;
-9.15;0.11;0.47;618;97;86.99;86.07;-730;2.93;3.52;-0.85;-0.89;-0.64;-0.73;-9.89;-1.47;-0.29;206;20;81.41;81.87;-139;-1.64;-1.38;-0.42;0.01;-0.69;-0.03;
-9.15;0.14;0.49;254;221;86.79;86.08;-752;3.09;3.51;-1.18;-1.09;1.25;0.65;-9.86;-1.30;-0.26;207;45;82.33;81.87;-111;-1.49;-1.38;0.01;0.01;-0.31;-0.03;
-9.09;0.12;0.47;374;145;86.96;86.08;-745;2.95;3.51;-1.07;-1.08;0.09;0.26;-9.89;-1.40;-0.22;256;71;81.85;81.87;-120;-1.26;-1.38;-0.13;0.01;0.08;-0.03;
-9.14;0.10;0.51;298;214;86.76;86.08;-680;3.18;3.50;-0.08;-0.38;1.15;0.88;-9.87;-1.36;-0.21;160;7;82.07;81.87;-165;-1.21;-1.38;-0.82;0.01;-0.89;-0.03;
-9.14;0.10;0.49;488;168;86.89;86.09;-655;3.05;3.50;0.30;0.09;0.44;0.58;-9.81;-1.51;-0.21;246;53;81.19;81.87;-146;-1.21;-1.38;-0.53;0.01;-0.19;-0.03;
-9.13;0.28;0.53;346;110;86.24;86.09;-587;3.32;3.50;1.34;0.96;-0.44;-0.13;-9.94;-1.34;-0.30;174;89;82.16;81.87;-216;-1.71;-1.38;-1.60;0.01;0.36;-0.03;
-9.13;0.10;0.57;139;156;86.37;86.09;-662;3.58;3.51;0.19;0.43;0.26;0.14;-9.90;-1.45;-0.33;181;104;81.44;81.87;-166;-1.90;-1.38;-0.83;0.01;0.59;-0.03;
-9.16;0.13;0.57;364;163;86.35;86.09;-708;3.56;3.51;-0.51;-0.23;0.37;0.30;-9.90;-1.42;-0.20;188;67;81.75;81.87;-175;-1.12;-1.38;-0.97;0.01;0.02;-0.03;
-9.25;0.14;0.58;363;136;86.29;86.09;-620;3.61;3.51;0.83;0.51;-0.04;0.06;-9.89;-1.46;-0.27;274;69;81.46;81.87;-188;-1.58;-1.38;-1.17;0.01;0.05;-0.03;
-9.16;0.22;0.54;173;233;86.35;86.09;-618;3.38;3.51;0.86;0.76;1.44;1.02;-9.89;-1.66;-0.33;197;58;80.30;81.87;-88;-1.87;-1.38;0.36;0.01;-0.11;-0.03;
-9.16;-0.09;0.40;394;113;87.47;86.10;-662;2.47;3.51;0.19;0.36;-0.39;0.03;-9.79;-1.60;-0.20;245;101;80.62;81.87;-36;-1.17;-1.38;1.15;0.01;0.54;-0.03;
-9.07;0.16;0.47;738;81;86.89;86.10;-620;2.93;3.51;0.83;0.69;-0.88;-0.60;-9.87;-1.43;-0.28;345;80;81.62;81.87;-59;-1.61;-1.38;0.80;0.01;0.22;-0.03;
-9.17;0.24;0.53;458;91;86.38;86.10;-628;3.29;3.51;0.71;0.71;-0.73;-0.69;-9.89;-1.40;-0.27;223;68;81.80;81.87;-118;-1.52;-1.38;-0.10;0.01;0.04;-0.03;
-9.12;0.16;0.53;510;101;86.52;86.10;-676;3.32;3.51;-0.02;0.20;-0.58;-0.61;-9.90;-1.41;-0.24;238;38;81.79;81.87;-127;-1.37;-1.38;-0.24;0.01;-0.42;-0.03;
-9.16;0.18;0.58;215;73;86.18;86.09;-629;3.64;3.52;0.70;0.55;-1.01;-0.89;-9.87;-1.45;-0.20;154;12;81.56;81.87;-154;-1.14;-1.38;-0.65;0.01;-0.82;-0.03;
-9.14;0.13;0.55;253;91;86.49;86.09;-627;3.42;3.52;0.73;0.67;-0.73;-0.78;-9.87;-1.37;-0.21;214;39;81.98;81.87;-110;-1.19;-1.38;0.02;0.01;-0.40;-0.03;
-9.13;0.18;0.53;387;25;86.49;86.09;-644;3.34;3.52;0.47;0.53;-1.74;-1.45;-9.86;-1.47;-0.28;243;42;81.36;81.87;-141;-1.63;-1.38;-0.45;0.01;-0.36;-0.03;
-9.12;0.16;0.51;410;143;86.66;86.09;-657;3.18;3.52;0.27;0.35;0.06;-0.39;-9.88;-1.36;-0.21;266;35;82.09;81.87;-186;-1.22;-1.38;-1.14;0.01;-0.47;-0.03;
-9.20;0.12;0.50;463;141;86.81;86.09;-652;3.10;3.52;0.35;0.35;0.03;-0.10;-9.87;-1.41;-0.20;229;73;81.81;81.87;-160;-1.17;-1.38;-0.74;0.01;0.11;-0.03;
-9.15;0.15;0.53;466;169;86.52;86.09;-647;3.35;3.52;0.42;0.40;0.46;0.29;-9.90;-1.38;-0.27;182;66;81.91;81.87;-168;-1.53;-1.38;-0.86;0.01;0.01;-0.03;
-9.16;0.12;0.50;599;63;86.78;86.09;-647;3.13;3.52;0.42;0.42;-1.16;-0.72;-9.87;-1.54;-0.24;254;90;81.05;81.87;-92;-1.40;-1.38;0.30;0.01;0.37;-0.03;
-9.21;0.16;0.40;448;77;87.33;86.09;-601;2.48;3.52;1.12;0.91;-0.94;-0.88;-9.89;-1.44;-0.29;252;69;81.54;81.87;-118;-1.67;-1.38;-0.10;0.01;0.05;-0.03;
-9.10;0.11;0.45;634;71;87.09;86.09;-634;2.82;3.53;0.62;0.71;-1.04;-0.99;-9.90;-1.36;-0.24;296;81;82.06;81.87;-26;-1.37;-1.38;1.30;0.01;0.24;-0.03;
-9.09;0.21;0.52;451;82;86.46;86.08;-669;3.28;3.53;0.09;0.27;-0.87;-0.90;-9.83;-1.41;-0.22;265;79;81.75;81.87;-37;-1.30;-1.38;1.14;0.01;0.21;-0.03;
-9.10;0.28;0.46;481;65;86.60;86.08;-664;2.90;3.53;0.16;0.20;-1.13;-1.06;-9.87;-1.33;-0.26;214;86;82.16;81.87;-85;-1.50;-1.38;0.40;0.01;0.31;-0.03;
-9.19;0.14;0.38;476;1;87.48;86.08;-688;2.36;3.53;-0.20;-0.08;-2.10;-1.79;-9.88;-1.44;-0.22;283;63;81.61;81.87;-114;-1.29;-1.38;-0.04;0.01;-0.04;-0.03;
-9.19;0.09;0.51;860;294;86.77;86.08;-930;3.18;3.52;-3.90;-2.74;2.37;1.11;-9.88;-1.37;-0.34;359;44;81.87;81.87;118;-1.95;-1.38;3.50;0.01;-0.33;-0.03;
-9.14;0.21;0.48;802;61;86.71;86.08;-697;3.00;3.51;-0.34;-1.07;-1.19;-0.49;-9.94;-1.30;-0.24;358;73;82.45;81.87;-1;-1.35;-1.38;1.68;0.01;0.11;-0.03;
-9.17;0.14;0.57;381;132;86.33;86.08;-659;3.56;3.51;0.24;-0.53;-0.10;-0.33;-9.85;-1.25;-0.18;169;20;82.69;81.87;-64;-1.06;-1.37;0.72;0.01;-0.69;-0.03;
-9.12;0.20;0.51;407;44;86.56;86.07;-604;3.20;3.51;1.08;-0.06;-1.45;-0.66;-9.92;-1.24;-0.19;263;18;82.79;81.87;-188;-1.08;-1.37;-1.17;0.01;-0.73;-0.03;
-9.22;0.17;0.51;169;81;86.65;86.07;-636;3.18;3.51;0.59;0.09;-0.88;-0.71;-9.85;-1.25;-0.28;195;42;82.57;81.87;-194;-1.61;-1.38;-1.26;0.01;-0.36;-0.03;
-9.24;0.10;0.43;495;24;87.25;86.07;-692;2.67;3.51;-0.26;0.02;-1.75;-0.90;-9.83;-1.38;-0.13;297;33;81.97;81.87;-153;-0.76;-1.38;-0.64;0.01;-0.50;-0.03;
-9.14;-0.01;0.55;343;163;86.58;86.07;-693;3.42;3.51;-0.28;-0.03;0.37;-0.70;-9.89;-1.35;-0.32;241;59;82.02;81.87;-107;-1.84;-1.38;0.07;0.01;-0.10;-0.03;
-9.06;0.10;0.52;735;180;86.66;86.07;-683;3.29;3.51;-0.13;-0.04;0.63;-0.52;-9.84;-1.43;-0.22;305;92;81.64;81.87;-82;-1.28;-1.38;0.45;0.01;0.40;-0.03;
-9.08;0.07;0.50;478;188;86.82;86.08;-676;3.15;3.51;-0.02;-0.04;0.75;-0.36;-9.89;-1.42;-0.21;292;95;81.77;81.87;-88;-1.23;-1.37;0.36;0.01;0.45;-0.03;
-9.13;0.04;0.48;360;184;86.99;86.08;-661;2.99;3.51;0.21;-0.01;0.69;-0.25;-9.87;-1.50;-0.23;311;89;81.26;81.87;-95;-1.33;-1.37;0.25;0.01;0.36;-0.03;
-9.14;0.14;0.51;248;158;86.71;86.08;-651;3.17;3.51;0.36;0.03;0.29;-0.19;-9.88;-1.40;-0.19;274;85;81.88;81.87;-78;-1.08;-1.37;0.51;0.01;0.30;-0.03;
-9.16;0.12;0.54;456;73;86.56;86.08;-619;3.35;3.51;0.85;0.10;-1.01;-0.27;-9.88;-1.41;-0.30;218;67;81.73;81.87;-108;-1.70;-1.37;0.05;0.01;0.02;-0.03;
-9.11;0.16;0.57;235;85;86.30;86.08;-581;3.55;3.52;1.43;0.22;-0.82;-0.31;-9.89;-1.35;-0.15;147;36;82.16;81.87;-147;-0.88;-1.37;-0.54;0.01;-0.45;-0.03;
-9.15;0.07;0.58;287;61;86.36;86.07;-633;3.61;3.52;0.64;0.25;-1.19;-0.38;-9.86;-1.39;-0.23;177;35;81.84;81.87;-125;-1.33;-1.37;-0.21;0.01;-0.47;-0.03;
-9.20;0.14;0.52;450;154;86.64;86.08;-645;3.25;3.52;0.45;0.27;0.23;-0.34;-9.85;-1.34;-0.33;265;37;82.01;81.86;-126;-1.87;-1.37;-0.22;0.01;-0.44;-0.03;
-9.20;0.08;0.54;318;196;86.61;86.08;-658;3.35;3.52;0.25;0.26;0.87;-0.25;-9.80;-1.30;-0.21;154;41;82.34;81.87;-131;-1.20;-1.37;-0.30;0.01;-0.37;-0.03;
-9.20;0.16;0.61;483;185;86.06;86.08;-688;3.81;3.52;-0.20;0.23;0.70;-0.18;-9.86;-1.32;-0.22;291;45;82.25;81.87;-108;-1.28;-1.37;0.05;0.01;-0.31;-0.03;
-9.19;0.12;0.51;303;146;86.75;86.08;-660;3.17;3.52;0.22;0.23;0.11;-0.16;-9.90;-1.27;-0.22;248;42;82.58;81.87;-58;-1.27;-1.37;0.81;0.01;-0.36;-0.03;
-9.16;0.11;0.51;434;99;86.75;86.08;-672;3.18;3.52;0.04;0.22;-0.61;-0.19;-9.86;-1.34;-0.30;274;51;82.08;81.87;-104;-1.72;-1.37;0.11;0.01;-0.22;-0.03;
-9.16;0.23;0.57;501;64;86.18;86.08;-674;3.53;3.52;0.01;0.21;-1.14;-0.25;-9.84;-1.37;-0.21;336;50;81.98;81.87;-145;-1.18;-1.37;-0.51;0.01;-0.24;-0.03;
-9.17;0.11;0.52;405;174;86.67;86.08;-684;3.26;3.52;-0.14;0.19;0.54;-0.20;-9.89;-1.35;-0.27;224;38;82.10;81.87;-197;-1.55;-1.37;-1.31;0.01;-0.42;-0.03;
-9.15;0.11;0.56;335;131;86.45;86.08;-701;3.48;3.52;-0.40;0.15;-0.12;-0.20;-9.86;-1.32;-0.25;179;70;82.26;81.87;-106;-1.43;-1.37;0.08;0.01;0.07;-0.03;
-9.23;0.10;0.49;455;221;86.88;86.09;-679;3.06;3.52;-0.07;0.14;1.25;-0.12;-9.87;-1.33;-0.27;290;80;82.15;81.87;-110;-1.54;-1.37;0.02;0.01;0.22;-0.03;
-9.17;0.14;0.45;378;132;87.06;86.09;-660;2.80;3.52;0.22;0.14;-0.10;-0.12;-9.86;-1.34;-0.29;251;86;82.06;81.87;-104;-1.69;-1.37;0.11;0.01;0.31;-0.03;
-9.18;0.16;0.54;428;162;86.52;86.09;-674;3.35;3.52;0.01;0.14;0.35;-0.09;-9.87;-1.42;-0.32;283;66;81.60;81.87;-124;-1.83;-1.38;-0.19;0.01;0.01;-0.03;
-9.15;0.17;0.53;369;161;86.52;86.10;-668;3.31;3.52;0.10;0.13;0.34;-0.07;-9.83;-1.39;-0.21;219;25;81.88;81.87;-125;-1.19;-1.38;-0.21;0.01;-0.62;-0.03;
-9.13;0.18;0.51;473;108;86.64;86.09;-679;3.17;3.51;-0.07;0.12;-0.47;-0.09;-9.84;-1.52;-0.21;170;61;81.12;81.86;-197;-1.21;-1.38;-1.31;0.01;-0.07;-0.03;
-9.13;0.12;0.44;431;140;87.16;86.10;-660;2.74;3.51;0.22;0.13;0.02;-0.08;-9.81;-1.46;-0.23;258;46;81.43;81.86;-177;-1.32;-1.38;-1.00;0.01;-0.30;-0.03;
-9.17;0.09;0.49;472;122;86.91;86.10;-714;3.04;3.51;-0.60;0.09;-0.26;-0.09;-9.85;-1.42;-0.30;280;52;81.61;81.86;-121;-1.73;-1.38;-0.15;0.01;-0.21;-0.03;
-9.12;0.10;0.44;378;91;87.17;86.10;-655;2.76;3.51;0.30;0.10;-0.73;-0.12;-9.85;-1.30;-0.20;260;69;82.40;81.86;-102;-1.16;-1.38;0.14;0.01;0.05;-0.03;
-9.16;0.17;0.43;529;114;87.10;86.10;-702;2.70;3.51;-0.42;0.08;-0.38;-0.13;-9.87;-1.38;-0.28;313;61;81.87;81.86;-104;-1.59;-1.38;0.11;0.01;-0.07;-0.03;
-9.07;0.16;0.57;494;138;86.29;86.10;-686;3.57;3.51;-0.17;0.07;-0.01;-0.13;-9.85;-1.46;-0.17;211;36;81.54;81.86;-176;-0.99;-1.38;-0.99;0.01;-0.45;-0.03;
-9.23;0.02;0.48;265;127;87.02;86.10;-685;2.97;3.50;-0.16;0.06;-0.18;-0.13;-9.86;-1.50;-0.20;237;31;81.27;81.86;-141;-1.15;-1.38;-0.45;0.01;-0.53;-0.03;
-9.16;0.09;0.44;296;125;87.22;86.10;-681;2.73;3.50;-0.10;0.05;-0.21;-0.13;-9.87;-1.46;-0.30;276;40;81.41;81.86;-164;-1.70;-1.38;-0.80;0.01;-0.39;-0.03;
-9.21;0.07;0.43;373;54;87.28;86.10;-650;2.68;3.50;0.38;0.06;-1.30;-0.18;-9.85;-1.48;-0.21;274;46;81.38;81.86;-174;-1.19;-1.38;-0.96;0.01;-0.30;-0.03;
-9.11;0.10;0.46;449;155;87.06;86.10;-674;2.86;3.50;0.01;0.06;0.25;-0.16;-9.84;-1.44;-0.21;184;48;81.58;81.86;-149;-1.22;-1.38;-0.57;0.01;-0.27;-0.03;
-9.15;0.18;0.47;397;33;86.86;86.10;-715;2.92;3.50;-0.62;0.03;-1.62;-0.23;-9.82;-1.51;-0.19;234;71;81.18;81.86;-108;-1.12;-1.38;0.05;0.01;0.08;-0.03;
-9.17;0.12;0.59;320;117;86.22;86.09;-673;3.71;3.50;0.03;0.03;-0.33;-0.23;-9.88;-1.50;-0.26;186;26;81.25;81.86;-128;-1.51;-1.38;-0.25;0.01;-0.60;-0.03;
-9.18;-0.02;0.50;434;133;86.87;86.10;-658;3.13;3.50;0.25;0.04;-0.09;-0.22;-9.85;-1.50;-0.20;252;52;81.26;81.86;-124;-1.17;-1.38;-0.19;0.01;-0.21;-0.03;
-9.22;0.14;0.48;403;48;86.92;86.09;-641;2.96;3.50;0.51;0.06;-1.39;-0.27;-9.86;-1.47;-0.17;256;59;81.49;81.86;-117;-0.99;-1.38;-0.09;0.01;-0.10;-0.03;
-9.14;0.08;0.42;418;115;87.30;86.09;-650;2.66;3.50;0.38;0.07;-0.36;-0.28;-9.88;-1.52;-0.31;264;72;81.08;81.86;-94;-1.79;-1.38;0.26;0.01;0.10;-0.03;
-9.17;0.09;0.47;413;129;86.99;86.09;-645;2.95;3.50;0.45;0.09;-0.15;-0.27;-9.88;-1.51;-0.27;218;71;81.18;81.86;-57;-1.57;-1.38;0.83;0.01;0.08;-0.03;
-9.11;0.20;0.45;383;72;86.93;86.09;-636;2.82;3.50;0.59;0.11;-1.02;-0.30;-9.84;-1.43;-0.24;246;49;81.63;81.86;-132;-1.40;-1.38;-0.32;0.01;-0.25;-0.03;
-9.14;0.06;0.47;328;182;87.06;86.10;-660;2.91;3.50;0.22;0.11;0.66;-0.26;-9.84;-1.48;-0.25;186;39;81.34;81.86;-128;-1.43;-1.38;-0.25;0.01;-0.40;-0.03;
-9.17;0.07;0.55;488;111;86.53;86.10;-667;3.44;3.50;0.12;0.11;-0.43;-0.27;-9.87;-1.45;-0.24;278;71;81.55;81.86;-85;-1.40;-1.38;0.40;0.01;0.08;-0.03;
-9.18;0.10;0.43;328;211;87.25;86.10;-657;2.68;3.50;0.27;0.12;1.10;-0.21;-9.81;-1.43;-0.17;220;67;81.63;81.86;-95;-1.01;-1.38;0.25;0.01;0.02;-0.03;
-9.20;0.06;0.44;395;159;87.24;86.11;-637;2.73;3.50;0.57;0.14;0.31;-0.19;-9.90;-1.44;-0.33;230;101;81.53;81.85;-100;-1.86;-1.38;0.17;0.01;0.54;-0.03;
-9.15;0.14;0.46;414;117;86.97;86.11;-666;2.89;3.50;0.13;0.14;-0.33;-0.19;-9.89;-1.46;-0.21;286;66;81.54;81.85;-101;-1.19;-1.38;0.16;0.01;0.01;-0.03;
-9.19;0.13;0.46;549;106;87.03;86.11;-693;2.87;3.50;-0.28;0.12;-0.50;-0.20;-9.91;-1.53;-0.27;270;64;81.11;81.85;-75;-1.51;-1.38;0.55;0.01;-0.02;-0.03;
-9.14;0.08;0.46;502;59;87.09;86.10;-635;2.87;3.50;0.61;0.14;-1.22;-0.24;-9.88;-1.40;-0.27;307;8;81.78;81.85;-101;-1.56;-1.38;0.16;0.01;-0.88;-0.03;
-9.13;0.08;0.53;514;126;86.64;86.10;-649;3.32;3.50;0.39;0.15;-0.20;-0.24;-9.87;-1.55;-0.18;302;53;81.03;81.85;-82;-1.05;-1.37;0.45;0.01;-0.19;-0.03;
-9.16;0.14;0.50;567;105;86.77;86.10;-693;3.12;3.50;-0.28;0.13;-0.52;-0.25;-9.85;-1.41;-0.30;265;35;81.65;81.85;-96;-1.75;-1.37;0.23;0.01;-0.47;-0.03;
-9.18;-0.01;0.45;519;30;87.17;86.10;-637;2.83;3.50;0.57;0.15;-1.66;-0.31;-9.86;-1.47;-0.23;319;36;81.43;81.85;-119;-1.33;-1.37;-0.12;0.01;-0.45;-0.03;
-9.13;0.21;0.53;306;163;86.41;86.10;-653;3.32;3.50;0.33;0.15;0.37;-0.28;-9.84;-1.39;-0.27;249;40;81.82;81.85;-138;-1.58;-1.38;-0.41;0.01;-0.39;-0.03;
-9.20;0.02;0.51;542;140;86.80;86.10;-652;3.19;3.50;0.35;0.16;0.02;-0.27;-9.87;-1.41;-0.26;234;97;81.75;81.85;-84;-1.47;-1.38;0.42;0.01;0.48;-0.03;
-9.15;0.19;0.55;337;136;86.33;86.10;-590;3.46;3.51;1.29;0.21;-0.04;-0.26;-9.90;-1.38;-0.22;212;84;81.95;81.85;-89;-1.25;-1.37;0.34;0.01;0.28;-0.03;
-9.14;0.10;0.59;361;100;86.26;86.10;-616;3.68;3.51;0.90;0.24;-0.59;-0.27;-9.86;-1.45;-0.20;202;94;81.53;81.85;-78;-1.17;-1.37;0.51;0.01;0.44;-0.03;
-9.21;0.12;0.54;446;91;86.53;86.10;-645;3.38;3.51;0.45;0.24;-0.73;-0.29;-9.92;-1.43;-0.19;270;49;81.74;81.85;-101;-1.09;-1.37;0.16;0.01;-0.25;-0.03;
-9.12;0.16;0.59;518;170;86.17;86.10;-736;3.68;3.51;-0.94;0.20;0.48;-0.26;-9.87;-1.44;-0.23;270;48;81.59;81.85;-33;-1.34;-1.37;1.20;0.01;-0.27;-0.03;
-9.12;0.09;0.55;557;144;86.51;86.10;-657;3.44;3.51;0.27;0.20;0.08;-0.25;-9.87;-1.51;-0.20;391;86;81.21;81.85;-39;-1.14;-1.37;1.10;0.01;0.31;-0.03;
-9.08;0.26;0.40;345;186;87.00;86.11;-650;2.51;3.51;0.38;0.21;0.72;-0.21;-9.89;-1.39;-0.17;221;53;81.93;81.85;-54;-0.96;-1.37;0.88;0.01;-0.19;-0.03;
-9.18;0.08;0.43;400;114;87.28;86.11;-644;2.68;3.51;0.47;0.22;-0.38;-0.21;-9.87;-1.47;-0.18;237;47;81.45;81.85;-95;-1.04;-1.37;0.25;0.01;-0.28;-0.03;
